id,source,target,size
96111,94613,94382,1
96112,94614,94613,1
96113,94615,94614,1
96114,94616,94617,1
96115,94617,94613,1
96116,94618,94738,1
96117,94619,94466,1
96118,94620,94619,1
96119,94621,94619,1
96120,94622,94619,1
96121,94623,94619,1
96122,94624,94619,1
96123,94625,94611,1
96124,94626,94627,1
96125,94627,94611,1
96126,94628,94625,1
96127,94629,94732,1
96128,94630,94629,1
96129,94631,94629,1
96130,94632,94629,1
96131,94633,94629,1
96132,94634,94629,1
96133,94635,94629,1
96134,94636,94635,1
96135,94637,94629,1
96136,94638,94629,1
96137,94639,94629,1
96138,94640,94629,1
96139,94641,94629,1
96140,94642,94629,1
96141,94643,94642,1
96142,94644,94642,1
96143,94645,94766,1
96144,94646,94645,1
96145,94647,94645,1
96146,94648,94645,1
96147,94649,94645,1
96148,94650,94629,1
96149,94652,94651,1
96150,94653,94611,1
96151,94654,103747,1
96152,94655,94654,1
96153,94656,94655,1
96154,94657,94658,1
96155,94658,94748,1
96156,94659,94748,1
96157,94660,94611,1
96158,94661,94611,1
96159,94662,94619,1
96160,94663,94661,1
96161,94664,94611,1
96162,94665,94661,1
96163,94666,94661,1
96164,94667,94441,1
96165,94668,94683,1
96166,94669,94668,1
96167,94670,96161,1
96168,94671,94692,1
96169,94672,94671,1
96170,94673,94668,1
96171,94674,94673,1
96172,94675,94680,1
96173,94676,94701,1
96174,94677,94676,1
96175,94678,94676,1
96176,94680,94611,1
96177,94681,94680,1
96178,94682,94680,1
96179,94683,94611,1
96180,94684,94683,1
96181,94685,94683,1
96182,94686,94680,1
96183,94687,94675,1
96184,94688,94690,1
96185,94689,95212,1
96186,94690,94675,1
96187,94691,94692,1
96188,94692,94668,1
96189,94693,94697,1
96190,94694,94693,1
96191,94695,94693,1
96192,94696,94463,1
96193,94697,94611,1
96194,94698,94697,1
96195,94699,94697,1
96196,94700,94697,1
96197,94701,94697,1
96198,94702,94701,1
96199,94703,94701,1
96200,94704,94701,1
96201,94705,94701,1
96202,94706,94701,1
96203,94707,94701,1
96204,94708,94701,1
96205,94709,94701,1
96206,94710,94709,1
96207,94711,94701,1
96208,94712,94711,1
96209,94713,94711,1
96210,94714,94713,1
96211,94715,94701,1
96212,94716,94701,1
96213,94717,94716,1
96214,94718,94701,1
96215,94719,94718,1
96216,94720,94497,1
96217,94721,94720,1
96218,94722,94742,1
96219,94723,94722,1
96220,94724,94722,1
96221,94725,94722,1
96222,94726,94497,1
96223,94727,94355,1
96224,94728,101992,1
96225,94729,94338,1
96226,94730,94497,1
96227,94731,94497,1
96228,94733,94619,1
96229,94734,94701,1
96230,94735,94732,1
96231,94736,94784,1
96232,94737,94732,1
96233,94738,93076,1
96234,94739,94738,1
96235,94740,95079,1
96236,94741,94732,1
96237,94743,94742,1
96238,94744,94742,1
96239,94745,94742,1
96240,94746,104087,1
96241,94747,94742,1
96242,94748,99441,1
96243,94749,94748,1
96244,94750,94748,1
96245,94751,94748,1
96246,94752,94748,1
96247,94753,94748,1
96248,94754,94748,1
96249,94755,94748,1
96250,94756,94748,1
96251,94757,94756,1
96252,94758,94757,1
96253,94759,94756,1
96254,94760,94441,1
96255,94761,95261,1
96256,94762,94906,1
96257,94763,95261,1
96258,94764,100029,1
96259,94765,94434,1
96260,94766,94434,1
96261,94767,94766,1
96262,94768,94784,1
96263,94769,94768,1
96264,94770,94769,1
96265,94771,94770,1
96266,94772,94768,1
96267,94773,94766,1
96268,94774,94773,1
96269,94775,94773,1
96270,94776,94766,1
96271,94777,94782,1
96272,94778,94777,1
96273,94779,94782,1
96274,94780,103010,1
96275,94781,94782,1
96276,94782,94766,1
96277,94783,94766,1
96278,94784,94787,1
96279,94785,94789,1
96280,94786,94784,1
96281,94788,95006,1
96282,94789,94766,1
96283,94790,94789,1
96284,94791,94789,1
96285,94792,94766,1
96286,94793,94792,1
96287,94794,94518,1
96288,94795,99652,1
96289,94796,99652,1
96290,94797,94766,1
96291,94798,94797,1
96292,94799,94797,1
96293,94800,99415,1
96294,94801,94762,1
96295,94802,94906,1
96296,94803,94611,1
96297,94804,94613,1
96298,94805,94619,1
96299,94806,94692,1
96300,94807,94789,1
96301,94808,94434,1
96302,94809,94808,1
96303,94810,94808,1
96304,94811,94523,1
96305,94812,94808,1
96306,94813,94808,1
96307,94814,95261,1
96308,94815,93076,1
96309,94816,94454,1
96310,94817,94746,1
96311,94818,94817,1
96312,94819,94732,1
96313,94820,94819,1
96314,94821,95792,1
96315,94822,94446,1
96316,94823,94822,1
96317,94824,94823,1
96318,94825,94822,1
96319,94826,102971,1
96320,94827,94826,1
96321,94828,94826,1
96322,94829,94826,1
96323,94830,94826,1
96324,94831,94826,1
96325,94832,94826,1
96326,94833,94826,1
96327,94834,94826,1
96328,94835,94826,1
96329,94836,94611,1
96330,94838,94837,1
96331,94839,94837,1
96332,94840,94281,1
96333,94841,94460,1
96334,94842,94836,1
96335,94843,94295,1
96336,94844,94295,1
96337,94845,94844,1
96338,94846,94843,1
96339,94847,94844,1
96340,94848,94434,1
96341,94849,94302,1
96342,94850,94848,1
96343,94851,94848,1
96344,94852,94629,1
96345,94853,104146,1
96346,94854,94803,1
96347,94855,94854,1
96348,94856,94466,1
96349,94857,102293,1
96350,94858,94907,1
96351,94859,101925,1
96352,94860,94862,1
96353,94861,94860,1
96354,94862,100035,1
96355,94863,94862,1
96356,94864,94862,1
96357,94865,101815,1
96358,94866,94862,1
96359,94867,94611,1
96360,94868,94867,1
96361,94869,94867,1
96362,94870,94867,1
96363,94871,94867,1
96364,94872,94867,1
96365,94873,94867,1
96366,94874,94867,1
96367,94875,94867,1
96368,94876,91473,1
96369,94877,100035,1
96370,94878,94279,1
96371,94879,94463,1
96372,94880,94253,1
96373,94881,94497,1
96374,94882,95143,1
96375,94883,94867,1
96376,94884,94867,1
96377,94885,94808,1
96378,94886,92483,1
96379,94887,94523,1
96380,94888,93730,1
96381,94889,99384,1
96382,94890,94701,1
96383,94891,94466,1
96384,94892,94891,1
96385,94893,101937,1
96386,94894,93610,1
96387,94895,94894,1
96388,94896,94434,1
96389,94897,94683,1
96390,94899,94627,1
96391,94900,94466,1
96392,94901,94900,1
96393,94902,100025,1
96394,94903,94612,1
96395,94904,94903,1
96396,94905,94668,1
96397,94906,94907,1
96398,94907,94434,1
96399,94908,94906,1
96400,94909,94944,1
96401,94910,102767,1
96402,94911,94910,1
96403,94912,94910,1
96404,94912,97534,1
96405,94913,103253,1
96406,94914,94913,1
96407,94915,100035,1
96408,94917,94916,1
96409,94918,100217,1
96410,94919,99384,1
96411,94920,94305,1
96412,94921,94347,1
96413,94922,94361,1
96414,94923,104404,1
96415,94924,100229,1
96416,94925,94601,1
96417,94926,94925,1
96418,94927,94455,1
96419,94928,99045,1
96420,94929,95502,1
96421,94930,96030,1
96422,94931,94676,1
96423,94932,94434,1
96424,94933,94434,1
96425,94934,94509,1
96426,94935,94936,1
96427,94936,94611,1
96428,94937,94619,1
96429,94938,94683,1
96430,94939,103010,1
96431,94940,94939,1
96432,94941,94939,1
96433,94942,94939,1
96434,94943,95212,1
96435,94944,102306,1
96436,94945,94944,1
96437,94946,94944,1
96438,94947,94939,1
96439,94948,94939,1
96440,94949,94948,1
96441,94950,94948,1
96442,94951,94948,1
96443,94952,94063,1
96444,94953,94952,1
96445,94954,103010,1
96446,94955,94954,1
96447,94956,94944,1
96448,94957,96008,1
96449,94958,95845,1
96450,94959,95845,1
96451,94960,94997,1
96452,94961,94960,1
96453,94962,94960,1
96454,94963,96235,1
96455,94964,94963,1
96456,94965,94963,1
96457,94966,94963,1
96458,94967,94998,1
96459,94968,94974,1
96460,94969,103609,1
96461,94970,95845,1
96462,94971,94974,1
96463,94972,94974,1
96464,94973,94969,1
96465,94974,94939,1
96466,94975,94974,1
96467,94976,95219,1
96468,94977,95219,1
96469,94978,94974,1
96470,94979,94967,1
96471,94980,95338,1
96472,94981,94980,1
96473,94982,94967,1
96474,94983,94982,1
96475,94984,94982,1
96476,94985,94991,1
96477,94986,94985,1
96478,94987,94985,1
96479,94988,94985,1
96480,94989,103074,1
96481,94990,94968,1
96482,94991,94967,1
96483,94992,103152,1
96484,94993,103760,1
96485,94994,94993,1
96486,94995,94993,1
96487,94996,94997,1
96488,94997,94944,1
96489,94998,94996,1
96490,94999,94996,1
96491,95000,94998,1
96492,95001,94960,1
96493,95002,94997,1
96494,95003,94991,1
96495,95004,96300,1
96496,95005,94997,1
96497,95006,94997,1
96498,95007,94985,1
96499,95008,94997,1
96500,95009,95006,1
96501,95010,104169,1
96502,95011,96163,1
96503,95012,95011,1
96504,95013,95011,1
96505,95014,95011,1
96506,95015,95011,1
96507,95016,95275,1
96508,95017,94680,1
96509,95018,95017,1
96510,95019,95277,1
96511,95020,102287,1
96512,95021,96161,1
96513,95022,95026,1
96514,95023,95026,1
96515,95024,94997,1
96516,95025,95005,1
96517,95026,95027,1
96518,95027,95008,1
96519,95028,95027,1
96520,95029,95030,1
96521,95030,94939,1
96522,95031,96251,1
96523,95032,96158,1
96524,95033,96158,1
96525,95034,95037,1
96526,95035,95046,1
96527,95036,95046,1
96528,95037,95265,1
96529,95038,95037,1
96530,95039,95040,1
96531,95040,95265,1
96532,95041,95040,1
96533,95042,95040,1
96534,95043,95040,1
96535,95044,95265,1
96536,95045,95043,1
96537,95046,96206,1
96538,95047,95046,1
96539,95048,93076,1
96540,95049,95229,1
96541,95050,95198,1
96542,95051,95050,1
96543,95052,95050,1
96544,95053,95229,1
96545,95054,95053,1
96546,95055,94997,1
96547,95056,95516,1
96548,95057,95056,1
96549,95058,95057,1
96550,95059,95079,1
96551,95060,95059,1
96552,95061,95079,1
96553,95062,95059,1
96554,95063,95059,1
96555,95064,95059,1
96556,95065,96054,1
96557,95066,96054,1
96558,95067,96054,1
96559,95068,95078,1
96560,95069,95059,1
96561,95070,95059,1
96562,95071,95059,1
96563,95072,96353,1
96564,95073,95549,1
96565,95074,95071,1
96566,95075,95059,1
96567,95076,95075,1
96568,95077,95059,1
96569,95078,95516,1
96570,95080,95079,1
96571,95081,95079,1
96572,95082,95079,1
96573,95083,95079,1
96574,95084,95083,1
96575,95085,95079,1
96576,95086,95089,1
96577,95087,95086,1
96578,95088,95089,1
96579,95089,96155,1
96580,95090,95086,1
96581,95091,95945,1
96582,95092,95091,1
96583,95093,95091,1
96584,95094,95091,1
96585,95095,95099,1
96586,95096,95006,1
96587,95097,95099,1
96588,95098,95099,1
96589,95099,95091,1
96590,95100,95099,1
96591,95101,95091,1
96592,95102,95268,1
96593,95103,95059,1
96594,95104,95059,1
96595,95105,96030,1
96596,95106,103976,1
96597,95107,95106,1
96598,95108,95104,1
96599,95109,95059,1
96600,95110,95026,1
96601,95111,95110,1
96602,95112,93122,1
96603,95113,95112,1
96604,95114,95112,1
96605,95115,95112,1
96606,95116,95115,1
96607,95118,95117,1
96608,95119,95115,1
96609,95120,95115,1
96610,95121,95112,1
96611,95122,95112,1
96612,95123,95889,1
96613,95124,95933,1
96614,95125,102971,1
96615,95126,95124,1
96616,95127,102613,1
96617,95128,96060,1
96618,95129,94997,1
96619,95130,95129,1
96620,95131,95182,1
96621,95132,95131,1
96622,95133,95131,1
96623,95134,95131,1
96624,95135,95059,1
96625,95136,95131,1
96626,95137,95131,1
96627,95138,95131,1
96628,95139,95059,1
96629,95140,94939,1
96630,95141,96015,1
96631,95142,95140,1
96632,95143,95633,1
96633,95144,95143,1
96634,95145,95147,1
96635,95146,101982,1
96636,95147,95157,1
96637,95148,95149,1
96638,95149,95143,1
96639,95150,95149,1
96640,95151,95149,1
96641,95152,95330,1
96642,95153,95330,1
96643,95154,95330,1
96644,95155,95143,1
96645,95156,95633,1
96646,95157,95159,1
96647,95158,95157,1
96648,95159,94497,1
96649,95160,95165,1
96650,95161,95160,1
96651,95162,95160,1
96652,95163,97260,1
96653,95164,94837,1
96654,95165,94939,1
96655,95166,95165,1
96656,95167,95175,1
96657,95168,95175,1
96658,95169,95175,1
96659,95170,95272,1
96660,95171,95175,1
96661,95172,95167,1
96662,95173,95167,1
96663,95174,96300,1
96664,95175,94967,1
96665,95176,95175,1
96666,95177,96300,1
96667,95178,95175,1
96668,95179,98422,1
96669,95180,94998,1
96670,95181,95180,1
96671,95182,95500,1
96672,95183,95182,1
96673,95184,95182,1
96674,95185,95008,1
96675,95186,95190,1
96676,95187,94766,1
96677,95188,95187,1
96678,95189,95187,1
96679,95190,94997,1
96680,95191,94991,1
96681,95192,95191,1
96682,95193,95191,1
96683,95194,95191,1
96684,95195,95197,1
96685,95196,95566,1
96686,95197,94826,1
96687,95198,94826,1
96688,95199,95198,1
96689,95200,95198,1
96690,95201,95197,1
96691,95202,95195,1
96692,95203,95017,1
96693,95204,95017,1
96694,95205,96155,1
96695,95207,103469,1
96696,95208,95207,1
96697,95209,96127,1
96698,95210,92312,1
96699,95211,92191,1
96700,95212,94680,1
96701,95213,95869,1
96702,95214,95212,1
96703,95216,95212,1
96704,95217,95212,1
96705,95218,95212,1
96706,95219,95198,1
96707,95220,95219,1
96708,95221,95219,1
96709,95222,95221,1
96710,95223,95221,1
96711,95224,95050,1
96712,95225,95198,1
96713,95226,95227,1
96714,95228,95227,1
96715,95230,95229,1
96716,95231,95229,1
96717,95232,95229,1
96718,95233,95221,1
96719,95234,95233,1
96720,95235,95233,1
96721,95236,94611,1
96722,95237,95236,1
96723,95238,95237,1
96724,95239,95237,1
96725,95240,94997,1
96726,95241,95500,1
96727,95242,95237,1
96728,95243,95945,1
96729,95244,95143,1
96730,95245,95945,1
96731,95246,95945,1
96732,95247,95253,1
96733,95248,95247,1
96734,95249,95253,1
96735,95250,95253,1
96736,95251,95250,1
96737,95252,95253,1
96738,95254,95253,1
96739,95255,95253,1
96740,95256,95253,1
96741,95257,95253,1
96742,95258,103285,1
96743,95259,95265,1
96744,95260,95259,1
96745,95261,95265,1
96746,95262,95261,1
96747,95263,95265,1
96748,95264,95265,1
96749,95265,95848,1
96750,95266,95848,1
96751,95267,95933,1
96752,95268,95017,1
96753,95269,95268,1
96754,95270,95272,1
96755,95271,95272,1
96756,95272,96155,1
96757,95273,95272,1
96758,95274,95272,1
96759,95275,95305,1
96760,95276,95275,1
96761,95277,95017,1
96762,95278,95291,1
96763,95279,95301,1
96764,95280,95301,1
96765,95281,95301,1
96766,95282,95279,1
96767,95283,95279,1
96768,95284,95279,1
96769,95286,95285,1
96770,95287,95286,1
96771,95288,95279,1
96772,95289,95011,1
96773,95290,95279,1
96774,95291,95275,1
96775,95292,96161,1
96776,95293,95757,1
96777,95294,96161,1
96778,95295,96179,1
96779,95296,95295,1
96780,95297,95295,1
96781,95298,95296,1
96782,95299,95295,1
96783,95300,95301,1
96784,95301,94611,1
96785,95302,95301,1
96786,95303,95301,1
96787,95304,95301,1
96788,95305,95227,1
96789,95306,95318,1
96790,95307,95318,1
96791,95308,95318,1
96792,95309,95311,1
96793,95310,95309,1
96794,95311,95318,1
96795,95312,96171,1
96796,95313,95311,1
96797,95314,95845,1
96798,95315,95387,1
96799,95316,95318,1
96800,95317,95318,1
96801,95318,96396,1
96802,95319,95306,1
96803,95320,95318,1
96804,95321,95318,1
96805,95322,95444,1
96806,95323,95056,1
96807,95324,95337,1
96808,95325,95324,1
96809,95326,95323,1
96810,95327,95933,1
96811,95328,95933,1
96812,95329,95328,1
96813,95330,95341,1
96814,95331,95330,1
96815,95332,95330,1
96816,95333,95330,1
96817,95334,95330,1
96818,95335,95330,1
96819,95336,95330,1
96820,95337,95330,1
96821,95338,95341,1
96822,95339,95338,1
96823,95340,95143,1
96824,95341,94939,1
96825,95342,95341,1
96826,95343,95341,1
96827,95344,95341,1
96828,95345,94967,1
96829,95346,95341,1
96830,95347,95341,1
96831,95348,95341,1
96832,95349,95330,1
96833,95350,95341,1
96834,95351,95350,1
96835,95352,95351,1
96836,95353,95351,1
96837,95354,95079,1
96838,95355,102336,1
96839,95356,95351,1
96840,95357,95350,1
96841,95358,95360,1
96842,95359,95901,1
96843,95360,96049,1
96844,95361,92001,1
96845,95362,95621,1
96846,95363,95434,1
96847,95364,95363,1
96848,95365,100087,1
96849,95366,95360,1
96850,95367,99806,1
96851,95368,95367,1
96852,95369,95366,1
96853,95370,95366,1
96854,95371,95434,1
96855,95372,95366,1
96856,95373,95350,1
96857,95374,93857,1
96858,95375,95379,1
96859,95376,95373,1
96860,95377,96172,1
96861,95378,96172,1
96862,95379,95341,1
96863,95380,95350,1
96864,95381,95318,1
96865,95382,95381,1
96866,95383,95341,1
96867,95384,95988,1
96868,95385,95388,1
96869,95386,95318,1
96870,95387,95388,1
96871,95389,95387,1
96872,95390,95011,1
96873,95391,95390,1
96874,95392,95390,1
96875,95393,95387,1
96876,95394,95387,1
96877,95395,95505,1
96878,95396,95681,1
96879,95397,95006,1
96880,95398,95474,1
96881,95399,95398,1
96882,95400,95474,1
96883,95401,95318,1
96884,95402,95318,1
96885,95403,95401,1
96886,95404,95388,1
96887,95405,95404,1
96888,95406,95806,1
96889,95407,95401,1
96890,95408,95404,1
96891,95409,95398,1
96892,95410,95404,1
96893,95411,100152,1
96894,95412,95237,1
96895,95413,95412,1
96896,95414,103645,1
96897,95415,99916,1
96898,95416,95415,1
96899,95417,95415,1
96900,95418,95415,1
96901,95419,95420,1
96902,95420,95414,1
96903,95421,95436,1
96904,95422,95182,1
96905,95423,95422,1
96906,95424,100137,1
96907,95425,95414,1
96908,95426,95425,1
96909,95427,95425,1
96910,95428,95414,1
96911,95429,95425,1
96912,95430,95425,1
96913,95431,94939,1
96914,95432,95431,1
96916,95433,95431,1
96915,95433,103191,1
96917,95434,95350,1
96918,95435,95341,1
96919,95436,95434,1
96920,95437,95420,1
96921,95438,94611,1
96922,95439,95438,1
96923,95440,95401,1
96924,95441,95440,1
96925,95442,95236,1
96926,95443,96158,1
96927,95444,94661,1
96928,95445,95444,1
96929,95446,103898,1
96930,95447,96030,1
96931,95448,96030,1
96932,95449,96030,1
96933,95450,95455,1
96934,95451,95450,1
96935,95452,95454,1
96936,95453,95461,1
96937,95454,100270,1
96938,95455,100250,1
96939,95457,97044,1
96940,95458,95456,1
96941,95459,95458,1
96942,95460,95455,1
96943,95461,95444,1
96944,95462,95470,1
96945,95463,95444,1
96946,95464,95463,1
96947,95465,95463,1
96948,95466,95463,1
96949,95467,95463,1
96950,95468,95951,1
96951,95469,95461,1
96952,95470,96070,1
96953,95471,95443,1
96954,95472,95443,1
96955,95473,102029,1
96956,95474,95318,1
96957,95475,95474,1
96958,95476,95474,1
96959,95477,95474,1
96960,95478,95474,1
96961,95479,95474,1
96962,95480,95381,1
96963,95481,95401,1
96964,95482,95481,1
96965,95483,95317,1
96966,95484,95837,1
96967,95485,95705,1
96968,95486,99379,1
96969,95487,95398,1
96970,95488,99379,1
96971,95489,96158,1
96972,95490,95489,1
96973,95491,92007,1
96974,95492,96070,1
96975,95493,95500,1
96976,95494,96158,1
96977,95495,95500,1
96978,95496,95500,1
96979,95497,95500,1
96980,95498,95500,1
96981,95499,95497,1
96982,95500,95180,1
96983,95501,95500,1
96984,95502,95504,1
96985,95503,95502,1
96986,95504,95101,1
96987,95505,95387,1
96988,95506,95341,1
96989,95507,95516,1
96990,95508,95506,1
96991,95509,95506,1
96992,95510,95506,1
96993,95511,95510,1
96994,95512,95513,1
96995,95513,95747,1
96996,95514,95506,1
96997,95515,95514,1
96998,95516,95265,1
96999,95517,95516,1
97000,95518,95341,1
97001,95519,95009,1
97002,95520,95341,1
97003,95521,95520,1
97004,95522,95652,1
97005,95523,95520,1
97006,95524,95525,1
97007,95525,96158,1
97008,95526,95525,1
97009,95527,95525,1
97010,95528,95516,1
97011,95529,95525,1
97012,95530,95516,1
97013,95531,95516,1
97014,95532,95265,1
97015,95533,95532,1
97016,95534,95535,1
97017,95535,95159,1
97018,95536,95879,1
97019,95537,95140,1
97020,95538,95341,1
97021,95539,95525,1
97022,95540,95225,1
97023,95541,100919,1
97024,95542,95541,1
97025,95543,95541,1
97026,95544,95543,1
97027,95545,95525,1
97028,95546,103119,1
97029,95547,94998,1
97030,95548,95341,1
97031,95549,95444,1
97032,95550,95549,1
97033,95551,95549,1
97034,95552,95444,1
97035,95553,95549,1
97036,95554,95553,1
97037,95555,95549,1
97038,95556,95444,1
97039,95557,95630,1
97040,95558,95661,1
97041,95559,95444,1
97042,95560,95444,1
97043,95561,96220,1
97044,95562,96220,1
97045,95563,96220,1
97046,95564,95444,1
97047,95565,102879,1
97048,95566,95373,1
97049,95567,95566,1
97050,95568,95567,1
97051,95569,96158,1
97052,95570,96158,1
97053,95571,95570,1
97054,95572,95569,1
97055,95573,95569,1
97056,95574,95576,1
97057,95575,95576,1
97058,95576,103372,1
97059,95577,95576,1
97060,95578,95576,1
97061,95579,103774,1
97062,95580,95212,1
97063,95581,102871,1
97064,95582,95581,1
97065,95583,95584,1
97066,95584,95572,1
97067,95585,95588,1
97068,95586,96407,1
97069,95587,95586,1
97070,95588,96932,1
97071,95589,95581,1
97072,95590,95588,1
97073,95591,95584,1
97074,95592,95591,1
97075,95593,102326,1
97076,95594,95569,1
97077,95595,95594,1
97078,95596,95594,1
97079,95597,95569,1
97080,95598,95597,1
97081,95599,95584,1
97082,95600,95572,1
97083,95601,95600,1
